Id,Fecha,Producto,Categoria,Canal,Cantidad,PrecioUnitario,CostoUnitario
1932,2023-07-02,Escritorio,Mobiliario,Online,3,400,250
1933,2023-07-02,Monitor 27",Electrónica,Tienda Física,1,300,200
1934,2023-07-02,Laptop Pro,Electrónica,Mayorista,2,1200,900
1935,2023-07-03,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
1936,2023-07-03,Monitor 27",Electrónica,Mayorista,1,300,200
1937,2023-07-03,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
1938,2023-07-03,Laptop Pro,Electrónica,Tienda Física,4,1200,900
1939,2023-07-04,Escritorio,Mobiliario,Mayorista,4,400,250
1940,2023-07-04,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
1941,2023-07-04,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
1942,2023-07-05,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
1943,2023-07-05,Teclado Mecánico,Accesorios,Mayorista,1,100,50
1944,2023-07-06,Silla Ergonómica,Mobiliario,Online,3,250,150
1945,2023-07-06,Monitor 27",Electrónica,Tienda Física,4,300,200
1946,2023-07-06,Teclado Mecánico,Accesorios,Mayorista,1,100,50
1947,2023-07-07,Laptop Pro,Electrónica,Mayorista,2,1200,900
1948,2023-07-07,Monitor 27",Electrónica,Online,4,300,200
1949,2023-07-07,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
1950,2023-07-07,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
1951,2023-07-08,Teclado Mecánico,Accesorios,Online,4,100,50
1952,2023-07-08,Teclado Mecánico,Accesorios,Mayorista,1,100,50
1953,2023-07-08,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
1954,2023-07-09,Teclado Mecánico,Accesorios,Online,3,100,50
1955,2023-07-09,Teclado Mecánico,Accesorios,Mayorista,4,100,50
1956,2023-07-10,Teclado Mecánico,Accesorios,Online,2,100,50
1957,2023-07-10,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
1958,2023-07-10,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
1959,2023-07-10,Silla Ergonómica,Mobiliario,Mayorista,2,250,150
1960,2023-07-10,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
1961,2023-07-11,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
1962,2023-07-12,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
1963,2023-07-12,Escritorio,Mobiliario,Tienda Física,1,400,250
1964,2023-07-12,Monitor 27",Electrónica,Tienda Física,2,300,200
1965,2023-07-12,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
1966,2023-07-12,Laptop Pro,Electrónica,Tienda Física,4,1200,900
1967,2023-07-13,Mouse Inalámbrico,Accesorios,Online,4,50,20
1968,2023-07-13,Silla Ergonómica,Mobiliario,Online,3,250,150
1969,2023-07-14,Laptop Pro,Electrónica,Mayorista,2,1200,900
1970,2023-07-14,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
1971,2023-07-14,Laptop Pro,Electrónica,Online,4,1200,900
1972,2023-07-14,Silla Ergonómica,Mobiliario,Mayorista,2,250,150
1973,2023-07-15,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
1974,2023-07-15,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
1975,2023-07-15,Escritorio,Mobiliario,Mayorista,2,400,250
1976,2023-07-15,Teclado Mecánico,Accesorios,Online,1,100,50
1977,2023-07-16,Laptop Pro,Electrónica,Online,4,1200,900
1978,2023-07-16,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
1979,2023-07-16,Mouse Inalámbrico,Accesorios,Online,4,50,20
1980,2023-07-17,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
1981,2023-07-17,Monitor 27",Electrónica,Mayorista,2,300,200
1982,2023-07-17,Laptop Pro,Electrónica,Mayorista,1,1200,900
1983,2023-07-18,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
1984,2023-07-18,Teclado Mecánico,Accesorios,Online,3,100,50
1985,2023-07-18,Monitor 27",Electrónica,Online,4,300,200
1986,2023-07-18,Escritorio,Mobiliario,Online,2,400,250
1987,2023-07-19,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
1988,2023-07-19,Teclado Mecánico,Accesorios,Mayorista,1,100,50
1989,2023-07-19,Teclado Mecánico,Accesorios,Online,4,100,50
1990,2023-07-20,Silla Ergonómica,Mobiliario,Tienda Física,4,250,150
1991,2023-07-20,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
1992,2023-07-20,Escritorio,Mobiliario,Mayorista,1,400,250
1993,2023-07-21,Laptop Pro,Electrónica,Tienda Física,3,1200,900
1994,2023-07-21,Monitor 27",Electrónica,Online,1,300,200
1995,2023-07-21,Monitor 27",Electrónica,Online,1,300,200
1996,2023-07-21,Laptop Pro,Electrónica,Tienda Física,1,1200,900
1997,2023-07-21,Escritorio,Mobiliario,Mayorista,2,400,250
1998,2023-07-22,Escritorio,Mobiliario,Tienda Física,1,400,250
1999,2023-07-23,Escritorio,Mobiliario,Online,3,400,250
2000,2023-07-23,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
2001,2023-07-23,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
2002,2023-07-23,Escritorio,Mobiliario,Online,1,400,250
2003,2023-07-24,Monitor 27",Electrónica,Mayorista,3,300,200
2004,2023-07-24,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
2005,2023-07-24,Mouse Inalámbrico,Accesorios,Online,4,50,20
2006,2023-07-24,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
2007,2023-07-25,Mouse Inalámbrico,Accesorios,Online,3,50,20
2008,2023-07-25,Escritorio,Mobiliario,Tienda Física,4,400,250
2009,2023-07-25,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
2010,2023-07-26,Monitor 27",Electrónica,Mayorista,2,300,200
2011,2023-07-26,Silla Ergonómica,Mobiliario,Online,1,250,150
2012,2023-07-26,Mouse Inalámbrico,Accesorios,Online,2,50,20
2013,2023-07-27,Monitor 27",Electrónica,Tienda Física,4,300,200
2014,2023-07-27,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
2015,2023-07-27,Monitor 27",Electrónica,Online,2,300,200
2016,2023-07-27,Teclado Mecánico,Accesorios,Online,4,100,50
2017,2023-07-28,Silla Ergonómica,Mobiliario,Online,3,250,150
2018,2023-07-28,Escritorio,Mobiliario,Mayorista,2,400,250
2019,2023-07-28,Escritorio,Mobiliario,Tienda Física,4,400,250
2020,2023-07-28,Teclado Mecánico,Accesorios,Online,3,100,50
2021,2023-07-29,Escritorio,Mobiliario,Mayorista,3,400,250
2022,2023-07-29,Silla Ergonómica,Mobiliario,Online,2,250,150
2023,2023-07-29,Escritorio,Mobiliario,Tienda Física,1,400,250
2024,2023-07-29,Escritorio,Mobiliario,Mayorista,4,400,250
2025,2023-07-29,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
2026,2023-07-30,Silla Ergonómica,Mobiliario,Mayorista,1,250,150
2027,2023-07-30,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
2028,2023-07-30,Escritorio,Mobiliario,Mayorista,2,400,250
2029,2023-07-30,Monitor 27",Electrónica,Tienda Física,1,300,200
2030,2023-07-31,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2031,2023-07-31,Laptop Pro,Electrónica,Tienda Física,2,1200,900
2032,2023-07-31,Monitor 27",Electrónica,Mayorista,4,300,200
2033,2023-08-01,Teclado Mecánico,Accesorios,Online,2,100,50
2034,2023-08-01,Laptop Pro,Electrónica,Tienda Física,1,1200,900
2035,2023-08-01,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
2036,2023-08-01,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
2037,2023-08-02,Monitor 27",Electrónica,Mayorista,4,300,200
2038,2023-08-02,Escritorio,Mobiliario,Tienda Física,4,400,250
2039,2023-08-03,Escritorio,Mobiliario,Online,3,400,250
2040,2023-08-03,Monitor 27",Electrónica,Mayorista,2,300,200
2041,2023-08-03,Monitor 27",Electrónica,Online,4,300,200
2042,2023-08-03,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
2043,2023-08-04,Monitor 27",Electrónica,Tienda Física,2,300,200
2044,2023-08-04,Monitor 27",Electrónica,Online,2,300,200
2045,2023-08-04,Laptop Pro,Electrónica,Tienda Física,4,1200,900
2046,2023-08-05,Teclado Mecánico,Accesorios,Online,3,100,50
2047,2023-08-05,Monitor 27",Electrónica,Tienda Física,2,300,200
2048,2023-08-05,Monitor 27",Electrónica,Tienda Física,4,300,200
2049,2023-08-06,Escritorio,Mobiliario,Online,3,400,250
2050,2023-08-06,Monitor 27",Electrónica,Mayorista,1,300,200
2051,2023-08-06,Escritorio,Mobiliario,Tienda Física,3,400,250
2052,2023-08-07,Monitor 27",Electrónica,Tienda Física,3,300,200
2053,2023-08-07,Mouse Inalámbrico,Accesorios,Online,3,50,20
2054,2023-08-07,Mouse Inalámbrico,Accesorios,Online,3,50,20
2055,2023-08-08,Escritorio,Mobiliario,Tienda Física,2,400,250
2056,2023-08-08,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2057,2023-08-08,Laptop Pro,Electrónica,Mayorista,3,1200,900
2058,2023-08-09,Laptop Pro,Electrónica,Tienda Física,3,1200,900
2059,2023-08-09,Escritorio,Mobiliario,Online,1,400,250
2060,2023-08-09,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
2061,2023-08-09,Monitor 27",Electrónica,Tienda Física,2,300,200
2062,2023-08-09,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2063,2023-08-10,Monitor 27",Electrónica,Tienda Física,2,300,200
2064,2023-08-10,Monitor 27",Electrónica,Online,2,300,200
2065,2023-08-10,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2066,2023-08-10,Laptop Pro,Electrónica,Tienda Física,2,1200,900
2067,2023-08-10,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
2068,2023-08-11,Silla Ergonómica,Mobiliario,Tienda Física,4,250,150
2069,2023-08-11,Escritorio,Mobiliario,Tienda Física,2,400,250
2070,2023-08-11,Teclado Mecánico,Accesorios,Mayorista,1,100,50
2071,2023-08-11,Monitor 27",Electrónica,Tienda Física,2,300,200
2072,2023-08-12,Laptop Pro,Electrónica,Tienda Física,4,1200,900
2073,2023-08-12,Monitor 27",Electrónica,Online,1,300,200
2074,2023-08-12,Escritorio,Mobiliario,Mayorista,3,400,250
2075,2023-08-12,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
2076,2023-08-12,Silla Ergonómica,Mobiliario,Online,3,250,150
2077,2023-08-13,Monitor 27",Electrónica,Online,4,300,200
2078,2023-08-13,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
2079,2023-08-13,Monitor 27",Electrónica,Mayorista,4,300,200
2080,2023-08-13,Teclado Mecánico,Accesorios,Mayorista,3,100,50
2081,2023-08-13,Teclado Mecánico,Accesorios,Mayorista,3,100,50
2082,2023-08-14,Mouse Inalámbrico,Accesorios,Online,4,50,20
2083,2023-08-15,Teclado Mecánico,Accesorios,Mayorista,1,100,50
2084,2023-08-15,Escritorio,Mobiliario,Tienda Física,1,400,250
2085,2023-08-15,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
2086,2023-08-15,Mouse Inalámbrico,Accesorios,Online,1,50,20
2087,2023-08-15,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2088,2023-08-16,Monitor 27",Electrónica,Online,1,300,200
2089,2023-08-16,Mouse Inalámbrico,Accesorios,Online,4,50,20
2090,2023-08-16,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
2091,2023-08-16,Teclado Mecánico,Accesorios,Online,3,100,50
2092,2023-08-16,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
2093,2023-08-17,Silla Ergonómica,Mobiliario,Mayorista,1,250,150
2094,2023-08-18,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
2095,2023-08-18,Silla Ergonómica,Mobiliario,Online,2,250,150
2096,2023-08-18,Escritorio,Mobiliario,Tienda Física,1,400,250
2097,2023-08-19,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
2098,2023-08-19,Monitor 27",Electrónica,Tienda Física,4,300,200
2099,2023-08-19,Mouse Inalámbrico,Accesorios,Online,4,50,20
2100,2023-08-20,Teclado Mecánico,Accesorios,Online,4,100,50
2101,2023-08-20,Silla Ergonómica,Mobiliario,Mayorista,1,250,150
2102,2023-08-20,Monitor 27",Electrónica,Tienda Física,1,300,200
2103,2023-08-20,Monitor 27",Electrónica,Mayorista,2,300,200
2104,2023-08-21,Silla Ergonómica,Mobiliario,Online,1,250,150
2105,2023-08-21,Monitor 27",Electrónica,Tienda Física,3,300,200
2106,2023-08-21,Silla Ergonómica,Mobiliario,Mayorista,2,250,150
2107,2023-08-22,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
2108,2023-08-22,Laptop Pro,Electrónica,Mayorista,3,1200,900
2109,2023-08-23,Laptop Pro,Electrónica,Online,1,1200,900
2110,2023-08-24,Escritorio,Mobiliario,Tienda Física,4,400,250
2111,2023-08-25,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
2112,2023-08-25,Silla Ergonómica,Mobiliario,Mayorista,1,250,150
2113,2023-08-25,Monitor 27",Electrónica,Mayorista,3,300,200
2114,2023-08-25,Escritorio,Mobiliario,Mayorista,1,400,250
2115,2023-08-25,Laptop Pro,Electrónica,Mayorista,3,1200,900
2116,2023-08-26,Monitor 27",Electrónica,Tienda Física,4,300,200
2117,2023-08-27,Escritorio,Mobiliario,Online,1,400,250
2118,2023-08-27,Laptop Pro,Electrónica,Online,4,1200,900
2119,2023-08-27,Silla Ergonómica,Mobiliario,Online,1,250,150
2120,2023-08-28,Laptop Pro,Electrónica,Online,4,1200,900
2121,2023-08-28,Laptop Pro,Electrónica,Online,4,1200,900
2122,2023-08-28,Teclado Mecánico,Accesorios,Mayorista,2,100,50
2123,2023-08-28,Monitor 27",Electrónica,Online,4,300,200
2124,2023-08-28,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
2125,2023-08-29,Laptop Pro,Electrónica,Online,1,1200,900
2126,2023-08-29,Laptop Pro,Electrónica,Online,2,1200,900
2127,2023-08-29,Monitor 27",Electrónica,Online,4,300,200
2128,2023-08-29,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
2129,2023-08-30,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
2130,2023-08-31,Monitor 27",Electrónica,Tienda Física,3,300,200
2131,2023-08-31,Escritorio,Mobiliario,Mayorista,1,400,250
2132,2023-09-01,Escritorio,Mobiliario,Online,3,400,250
2133,2023-09-01,Laptop Pro,Electrónica,Online,4,1200,900
2134,2023-09-01,Mouse Inalámbrico,Accesorios,Online,3,50,20
2135,2023-09-01,Monitor 27",Electrónica,Online,3,300,200
2136,2023-09-02,Teclado Mecánico,Accesorios,Online,2,100,50
2137,2023-09-03,Monitor 27",Electrónica,Mayorista,2,300,200
2138,2023-09-03,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
2139,2023-09-03,Escritorio,Mobiliario,Mayorista,4,400,250
2140,2023-09-03,Teclado Mecánico,Accesorios,Online,1,100,50
2141,2023-09-04,Teclado Mecánico,Accesorios,Mayorista,2,100,50
2142,2023-09-04,Teclado Mecánico,Accesorios,Online,1,100,50
2143,2023-09-04,Laptop Pro,Electrónica,Mayorista,3,1200,900
2144,2023-09-05,Monitor 27",Electrónica,Mayorista,3,300,200
2145,2023-09-05,Mouse Inalámbrico,Accesorios,Online,3,50,20
2146,2023-09-06,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
2147,2023-09-06,Mouse Inalámbrico,Accesorios,Online,4,50,20
2148,2023-09-06,Escritorio,Mobiliario,Tienda Física,1,400,250
2149,2023-09-07,Escritorio,Mobiliario,Online,4,400,250
2150,2023-09-08,Escritorio,Mobiliario,Tienda Física,3,400,250
2151,2023-09-08,Monitor 27",Electrónica,Tienda Física,2,300,200
2152,2023-09-08,Monitor 27",Electrónica,Online,4,300,200
2153,2023-09-08,Teclado Mecánico,Accesorios,Mayorista,2,100,50
2154,2023-09-08,Silla Ergonómica,Mobiliario,Online,4,250,150
2155,2023-09-09,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
2156,2023-09-09,Teclado Mecánico,Accesorios,Mayorista,4,100,50
2157,2023-09-10,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
2158,2023-09-10,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2159,2023-09-10,Laptop Pro,Electrónica,Online,4,1200,900
2160,2023-09-10,Silla Ergonómica,Mobiliario,Mayorista,2,250,150
2161,2023-09-10,Mouse Inalámbrico,Accesorios,Online,4,50,20
2162,2023-09-11,Monitor 27",Electrónica,Online,4,300,200
2163,2023-09-11,Escritorio,Mobiliario,Tienda Física,4,400,250
2164,2023-09-12,Laptop Pro,Electrónica,Online,3,1200,900
2165,2023-09-12,Teclado Mecánico,Accesorios,Mayorista,3,100,50
2166,2023-09-13,Mouse Inalámbrico,Accesorios,Online,3,50,20
2167,2023-09-13,Teclado Mecánico,Accesorios,Online,1,100,50
2168,2023-09-14,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
2169,2023-09-14,Escritorio,Mobiliario,Online,4,400,250
2170,2023-09-14,Laptop Pro,Electrónica,Online,4,1200,900
2171,2023-09-14,Monitor 27",Electrónica,Tienda Física,2,300,200
2172,2023-09-15,Laptop Pro,Electrónica,Mayorista,3,1200,900
2173,2023-09-15,Silla Ergonómica,Mobiliario,Online,4,250,150
2174,2023-09-16,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
2175,2023-09-16,Escritorio,Mobiliario,Online,3,400,250
2176,2023-09-16,Silla Ergonómica,Mobiliario,Tienda Física,4,250,150
2177,2023-09-16,Escritorio,Mobiliario,Mayorista,1,400,250
2178,2023-09-17,Escritorio,Mobiliario,Mayorista,4,400,250
2179,2023-09-17,Escritorio,Mobiliario,Online,4,400,250
2180,2023-09-17,Monitor 27",Electrónica,Mayorista,2,300,200
2181,2023-09-18,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
2182,2023-09-18,Laptop Pro,Electrónica,Online,1,1200,900
2183,2023-09-18,Mouse Inalámbrico,Accesorios,Online,3,50,20
2184,2023-09-18,Laptop Pro,Electrónica,Tienda Física,2,1200,900
2185,2023-09-19,Laptop Pro,Electrónica,Online,1,1200,900
2186,2023-09-20,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
2187,2023-09-20,Silla Ergonómica,Mobiliario,Tienda Física,4,250,150
2188,2023-09-20,Escritorio,Mobiliario,Tienda Física,4,400,250
2189,2023-09-20,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
2190,2023-09-21,Teclado Mecánico,Accesorios,Online,3,100,50
2191,2023-09-22,Monitor 27",Electrónica,Online,2,300,200
2192,2023-09-23,Monitor 27",Electrónica,Mayorista,3,300,200
2193,2023-09-23,Monitor 27",Electrónica,Mayorista,2,300,200
2194,2023-09-23,Laptop Pro,Electrónica,Tienda Física,2,1200,900
2195,2023-09-23,Escritorio,Mobiliario,Tienda Física,4,400,250
2196,2023-09-23,Mouse Inalámbrico,Accesorios,Online,2,50,20
2197,2023-09-24,Laptop Pro,Electrónica,Tienda Física,1,1200,900
2198,2023-09-24,Teclado Mecánico,Accesorios,Mayorista,4,100,50
2199,2023-09-24,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
2200,2023-09-24,Laptop Pro,Electrónica,Mayorista,2,1200,900
2201,2023-09-25,Escritorio,Mobiliario,Online,4,400,250
2202,2023-09-25,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
2203,2023-09-25,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
2204,2023-09-25,Silla Ergonómica,Mobiliario,Online,1,250,150
2205,2023-09-26,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2206,2023-09-26,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2207,2023-09-26,Teclado Mecánico,Accesorios,Online,1,100,50
2208,2023-09-26,Teclado Mecánico,Accesorios,Mayorista,1,100,50
2209,2023-09-26,Laptop Pro,Electrónica,Online,1,1200,900
2210,2023-09-27,Mouse Inalámbrico,Accesorios,Online,3,50,20
2211,2023-09-27,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
2212,2023-09-27,Monitor 27",Electrónica,Online,3,300,200
2213,2023-09-27,Escritorio,Mobiliario,Mayorista,2,400,250
2214,2023-09-27,Monitor 27",Electrónica,Online,1,300,200
2215,2023-09-28,Silla Ergonómica,Mobiliario,Online,1,250,150
2216,2023-09-29,Laptop Pro,Electrónica,Tienda Física,2,1200,900
2217,2023-09-29,Escritorio,Mobiliario,Mayorista,4,400,250
2218,2023-09-30,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
2219,2023-09-30,Teclado Mecánico,Accesorios,Mayorista,2,100,50
2220,2023-09-30,Teclado Mecánico,Accesorios,Online,1,100,50
2221,2023-09-30,Escritorio,Mobiliario,Mayorista,2,400,250
2222,2023-10-01,Teclado Mecánico,Accesorios,Mayorista,1,100,50
2223,2023-10-01,Monitor 27",Electrónica,Online,3,300,200
2224,2023-10-02,Escritorio,Mobiliario,Mayorista,1,400,250
2225,2023-10-02,Laptop Pro,Electrónica,Tienda Física,2,1200,900
2226,2023-10-02,Teclado Mecánico,Accesorios,Online,4,100,50
2227,2023-10-02,Escritorio,Mobiliario,Online,1,400,250
2228,2023-10-03,Teclado Mecánico,Accesorios,Mayorista,4,100,50
2229,2023-10-04,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
2230,2023-10-04,Silla Ergonómica,Mobiliario,Online,4,250,150
2231,2023-10-05,Teclado Mecánico,Accesorios,Online,2,100,50
2232,2023-10-05,Teclado Mecánico,Accesorios,Mayorista,4,100,50
2233,2023-10-06,Laptop Pro,Electrónica,Tienda Física,3,1200,900
2234,2023-10-06,Silla Ergonómica,Mobiliario,Mayorista,1,250,150
2235,2023-10-06,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
2236,2023-10-06,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
2237,2023-10-07,Laptop Pro,Electrónica,Online,1,1200,900
2238,2023-10-07,Escritorio,Mobiliario,Tienda Física,2,400,250
2239,2023-10-07,Teclado Mecánico,Accesorios,Online,1,100,50
2240,2023-10-08,Mouse Inalámbrico,Accesorios,Online,2,50,20
2241,2023-10-08,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
2242,2023-10-08,Laptop Pro,Electrónica,Tienda Física,3,1200,900
2243,2023-10-08,Monitor 27",Electrónica,Mayorista,4,300,200
2244,2023-10-08,Laptop Pro,Electrónica,Online,1,1200,900
2245,2023-10-09,Laptop Pro,Electrónica,Mayorista,4,1200,900
2246,2023-10-09,Laptop Pro,Electrónica,Tienda Física,4,1200,900
2247,2023-10-09,Escritorio,Mobiliario,Online,3,400,250
2248,2023-10-10,Escritorio,Mobiliario,Online,1,400,250
2249,2023-10-10,Teclado Mecánico,Accesorios,Mayorista,1,100,50
2250,2023-10-10,Silla Ergonómica,Mobiliario,Online,2,250,150
2251,2023-10-11,Escritorio,Mobiliario,Online,1,400,250
2252,2023-10-11,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
2253,2023-10-11,Laptop Pro,Electrónica,Mayorista,3,1200,900
2254,2023-10-11,Mouse Inalámbrico,Accesorios,Online,3,50,20
2255,2023-10-11,Escritorio,Mobiliario,Mayorista,2,400,250
2256,2023-10-12,Teclado Mecánico,Accesorios,Mayorista,4,100,50
2257,2023-10-12,Laptop Pro,Electrónica,Tienda Física,4,1200,900
2258,2023-10-12,Monitor 27",Electrónica,Tienda Física,3,300,200
2259,2023-10-12,Teclado Mecánico,Accesorios,Online,3,100,50
2260,2023-10-13,Escritorio,Mobiliario,Online,4,400,250
2261,2023-10-13,Escritorio,Mobiliario,Online,2,400,250
2262,2023-10-14,Escritorio,Mobiliario,Mayorista,3,400,250
2263,2023-10-14,Teclado Mecánico,Accesorios,Mayorista,1,100,50
2264,2023-10-14,Teclado Mecánico,Accesorios,Mayorista,4,100,50
2265,2023-10-15,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
2266,2023-10-15,Teclado Mecánico,Accesorios,Mayorista,2,100,50
2267,2023-10-15,Silla Ergonómica,Mobiliario,Online,3,250,150
2268,2023-10-15,Monitor 27",Electrónica,Tienda Física,3,300,200
2269,2023-10-16,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
2270,2023-10-16,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2271,2023-10-16,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
2272,2023-10-16,Monitor 27",Electrónica,Tienda Física,2,300,200
2273,2023-10-17,Teclado Mecánico,Accesorios,Mayorista,4,100,50
2274,2023-10-18,Monitor 27",Electrónica,Online,1,300,200
2275,2023-10-18,Monitor 27",Electrónica,Mayorista,2,300,200
2276,2023-10-18,Laptop Pro,Electrónica,Mayorista,4,1200,900
2277,2023-10-19,Escritorio,Mobiliario,Tienda Física,3,400,250
2278,2023-10-20,Escritorio,Mobiliario,Mayorista,2,400,250
2279,2023-10-20,Monitor 27",Electrónica,Mayorista,1,300,200
2280,2023-10-20,Teclado Mecánico,Accesorios,Mayorista,2,100,50
2281,2023-10-21,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2282,2023-10-21,Teclado Mecánico,Accesorios,Mayorista,1,100,50
2283,2023-10-21,Silla Ergonómica,Mobiliario,Tienda Física,4,250,150
2284,2023-10-21,Escritorio,Mobiliario,Tienda Física,4,400,250
2285,2023-10-22,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
2286,2023-10-23,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
2287,2023-10-23,Mouse Inalámbrico,Accesorios,Online,3,50,20
2288,2023-10-23,Teclado Mecánico,Accesorios,Mayorista,3,100,50
2289,2023-10-23,Silla Ergonómica,Mobiliario,Online,3,250,150
2290,2023-10-24,Teclado Mecánico,Accesorios,Online,1,100,50
2291,2023-10-24,Teclado Mecánico,Accesorios,Online,1,100,50
2292,2023-10-25,Monitor 27",Electrónica,Tienda Física,4,300,200
2293,2023-10-25,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
2294,2023-10-25,Silla Ergonómica,Mobiliario,Online,3,250,150
2295,2023-10-25,Monitor 27",Electrónica,Tienda Física,2,300,200
2296,2023-10-25,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
2297,2023-10-26,Escritorio,Mobiliario,Tienda Física,2,400,250
2298,2023-10-26,Silla Ergonómica,Mobiliario,Tienda Física,4,250,150
2299,2023-10-26,Laptop Pro,Electrónica,Mayorista,4,1200,900
2300,2023-10-26,Escritorio,Mobiliario,Mayorista,1,400,250
2301,2023-10-27,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
2302,2023-10-27,Mouse Inalámbrico,Accesorios,Online,1,50,20
2303,2023-10-27,Escritorio,Mobiliario,Tienda Física,1,400,250
2304,2023-10-27,Laptop Pro,Electrónica,Mayorista,2,1200,900
2305,2023-10-27,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
2306,2023-10-28,Escritorio,Mobiliario,Online,3,400,250
2307,2023-10-28,Laptop Pro,Electrónica,Online,1,1200,900
2308,2023-10-28,Escritorio,Mobiliario,Tienda Física,4,400,250
2309,2023-10-28,Silla Ergonómica,Mobiliario,Online,1,250,150
2310,2023-10-28,Monitor 27",Electrónica,Online,3,300,200
2311,2023-10-29,Monitor 27",Electrónica,Online,2,300,200
